Time [s]	Tatm [K]	Patm [Pa]	RH [%]	Re	delPorf [Pa]	mp [kg/s]	Ps [Pa]
818.895838	300.230561	86130.000000	43.000000	40161.559580	2164.874611	0.212866	-384.208388
819.289861	300.236548	86130.000000	43.000000	40353.941983	2144.524578	0.213883	-385.087281
819.680883	300.233554	86130.000000	43.000000	40166.974270	2159.802981	0.212896	-384.000828
820.072906	300.243532	86130.000000	43.000000	40306.630024	2110.320383	0.213634	-384.432170
820.463928	300.254508	86130.000000	43.000000	39849.853132	2157.190026	0.211220	-383.241915
820.856950	300.236548	86130.000000	43.000000	40275.390311	2137.511359	0.213483	-384.788908
821.247972	300.262490	86130.000000	43.000000	40102.557743	2161.880633	0.212555	-384.879721
821.638995	300.251514	86130.000000	43.000000	40316.943927	2131.251188	0.213708	-384.185684
822.030017	300.251514	86130.000000	43.000000	40039.761317	2137.402508	0.212232	-383.206236
822.423040	300.256503	86130.000000	43.000000	40095.387437	2159.712257	0.212526	-381.315464
822.814062	300.246525	86130.000000	43.000000	40296.069771	2129.391195	0.213593	-383.994332
823.205084	300.272468	86130.000000	43.000000	40024.117289	2192.528206	0.212145	-383.215964
823.597107	300.259497	86130.000000	43.000000	40590.382844	2072.278569	0.215164	-384.960805
823.990129	300.269475	86130.000000	43.000000	39492.315826	2125.943554	0.209335	-383.712183
824.382152	300.254508	86130.000000	43.000000	39984.801206	2133.138308	0.211952	-383.290568
824.775174	300.256503	86130.000000	43.000000	40055.361385	2136.304691	0.212316	-385.865649
825.167197	300.264486	86130.000000	43.000000	40085.954581	2134.181698	0.212480	-385.482960
825.558219	300.272468	86130.000000	43.000000	40063.591220	2141.303769	0.212366	-386.053754
825.950242	300.269475	86130.000000	43.000000	40126.785106	2142.093071	0.212707	-384.192164
826.342264	300.262490	86130.000000	43.000000	40133.387342	2168.403891	0.212740	-384.857018
826.733286	300.269475	86130.000000	43.000000	40376.339661	2108.995779	0.214023	-383.647306
833.390667	300.256503	86130.000000	43.000000	40159.880485	2174.654976	0.212884	-382.693824
833.782690	300.280450	86130.000000	43.000000	40433.089845	2168.721446	0.214320	-382.907864
834.173712	300.275461	86130.000000	43.000000	40371.536591	2128.012122	0.214009	-381.964110
834.564734	300.262490	86130.000000	43.000000	40000.255307	2120.590666	0.212038	-381.941407
834.957757	300.254508	86130.000000	43.000000	39936.183784	2145.177773	0.211690	-381.912208
835.349779	300.272468	86130.000000	43.000000	40164.369153	2144.588046	0.212894	-379.878738
835.740801	300.280450	86130.000000	43.000000	40151.431254	2137.112165	0.212837	-380.053867
836.132824	300.262490	86130.000000	43.000000	40080.555300	2146.711082	0.212467	-381.999773
836.525846	300.269475	86130.000000	43.000000	40175.898314	2160.655795	0.212960	-382.363022
836.917869	300.282446	86130.000000	43.000000	40301.232238	2147.337108	0.213629	-384.205140
837.308891	300.298411	86130.000000	43.000000	40177.030353	2123.022130	0.212979	-381.756534
837.699914	300.275461	86130.000000	43.000000	39946.853156	2130.643333	0.211770	-382.800844
838.093936	300.298411	86130.000000	43.000000	40025.135472	2144.352172	0.212170	-382.937063
838.484958	300.301404	86130.000000	43.000000	40143.485837	2135.587942	0.212812	-381.630059
838.876981	300.308388	86130.000000	43.000000	40061.149514	2120.626965	0.212377	-382.843003
839.269003	300.303400	86130.000000	43.000000	39922.554948	2168.494615	0.211647	-383.228939
839.662026	300.301404	86130.000000	43.000000	40362.337936	2136.522437	0.213975	-381.568430
840.053048	300.290428	86130.000000	43.000000	40069.701661	2164.711291	0.212423	-380.005228
840.444070	300.295417	86130.000000	43.000000	40329.344500	2122.151145	0.213792	-382.988949
840.836093	300.308388	86130.000000	43.000000	39940.866025	2161.381630	0.211736	-382.220308
841.229115	300.301404	86130.000000	43.000000	40295.108687	2168.449231	0.213622	-383.374885
841.620138	300.306393	86130.000000	43.000000	40362.687434	2115.936358	0.213976	-382.839755
842.013160	300.303400	86130.000000	43.000000	39879.990364	2165.310103	0.211420	-382.615987
842.404182	300.288433	86130.000000	43.000000	40332.824467	2172.813197	0.213819	-382.927335
842.796205	300.288433	86130.000000	43.000000	40406.170322	2138.654516	0.214198	-385.093776
843.188227	300.293422	86130.000000	43.000000	40096.384097	2170.236584	0.212556	-383.303544
843.579250	300.269475	86130.000000	43.000000	40381.467684	2133.464949	0.214070	-381.396549
843.971272	300.295417	86130.000000	43.000000	40051.739573	2148.888501	0.212307	-382.330591
844.364295	300.280450	86130.000000	43.000000	40185.360153	2164.185074	0.213032	-382.025723
844.758317	300.301404	86130.000000	43.000000	40329.449814	2130.761270	0.213786	-381.964110
845.150340	300.282446	86130.000000	43.000000	40017.082667	2174.909021	0.212144	-381.240875
845.542362	300.267479	86130.000000	43.000000	40425.604419	2139.117221	0.214297	-381.766277
845.934384	300.264486	86130.000000	43.000000	40104.461131	2177.757892	0.212585	-381.523039
846.327407	300.254508	86130.000000	43.000000	40457.533865	2140.605146	0.214455	-380.890617
846.718429	300.262490	86130.000000	43.000000	40121.529564	2132.013322	0.212667	-384.438650
847.110452	300.275461	86130.000000	43.000000	40043.181447	2138.010363	0.212257	-382.486249
847.502474	300.262490	86130.000000	43.000000	40092.362483	2117.070472	0.212526	-382.097080
847.893497	300.285439	86130.000000	43.000000	39903.816349	2151.628477	0.211518	-381.377093
848.285519	300.275461	86130.000000	43.000000	40212.793444	2134.880277	0.213171	-380.832235
848.677541	300.246525	86130.000000	43.000000	40062.303771	2118.712632	0.212367	-381.399796
849.069564	300.256503	86130.000000	43.000000	39923.528935	2148.779649	0.211612	-381.730599
849.462586	300.256503	86130.000000	43.000000	40196.497606	2168.313167	0.213066	-381.535999
849.854609	300.256503	86130.000000	43.000000	40374.456674	2145.885481	0.214009	-382.317615
850.245631	300.288433	86130.000000	43.000000	40170.551742	2170.617608	0.212928	-380.906824
850.638653	300.272468	86130.000000	43.000000	40384.485417	2157.716242	0.214083	-382.823547
851.030676	300.277457	86130.000000	43.000000	40273.852880	2190.822534	0.213486	-382.155446
851.421698	300.264486	86130.000000	43.000000	40572.313857	2184.063403	0.215072	-382.544631
851.813721	300.262490	86130.000000	43.000000	40515.669093	2119.356786	0.214763	-382.084105
852.206743	300.275461	86130.000000	43.000000	39924.933280	2118.413204	0.211630	-381.879777
852.598765	300.256503	86130.000000	43.000000	39911.929066	2124.101775	0.211570	-381.185741
859.258146	300.285439	86130.000000	43.000000	40298.064376	2163.940115	0.213621	-366.714628
859.651169	300.282446	86130.000000	43.000000	40312.537873	2130.180628	0.213700	-365.958962
860.043191	300.285439	86130.000000	43.000000	40004.311564	2155.947060	0.212064	-367.327595
860.434214	300.290428	86130.000000	43.000000	40240.255608	2166.571197	0.213316	-366.691925
860.826236	300.288433	86130.000000	43.000000	40334.816604	2131.078826	0.213821	-365.258446
861.217258	300.290428	86130.000000	43.000000	40010.026571	2123.775178	0.212098	-366.743826
861.609281	300.285439	86130.000000	43.000000	39943.604437	2130.352991	0.211747	-367.132995
862.002304	300.306393	86130.000000	43.000000	40005.951535	2190.632044	0.212074	-365.929779
862.392326	300.295417	86130.000000	43.000000	40547.163956	2153.279723	0.214957	-366.597880
862.785348	300.303400	86130.000000	43.000000	40212.078864	2161.472354	0.213174	-367.450838
863.177371	300.288433	86130.000000	43.000000	40284.885065	2096.112541	0.213565	-368.508108
863.568393	300.314375	86130.000000	43.000000	39690.576078	2122.105804	0.210405	-366.422751
863.960415	300.298411	86130.000000	43.000000	39920.321084	2171.942256	0.211639	-366.773009
864.351438	300.306393	86130.000000	43.000000	40381.190054	2126.179428	0.214072	-366.234647
864.743460	300.295417	86130.000000	43.000000	39960.181027	2192.319545	0.211845	-365.988161
865.137483	300.285439	86130.000000	43.000000	40566.090096	2128.783297	0.215050	-367.087589
865.528505	300.275461	86130.000000	43.000000	39991.558138	2154.023686	0.211998	-367.298397
865.920527	300.280450	86130.000000	43.000000	40225.979216	2158.877570	0.213234	-366.562202
866.312550	300.288433	86130.000000	43.000000	40268.008556	2135.470005	0.213460	-366.134107
866.703572	300.277457	86130.000000	43.000000	40051.133694	2122.214656	0.212316	-367.732987
867.095595	300.298411	86130.000000	43.000000	39934.334194	2137.955937	0.211690	-366.010864
867.486617	300.282446	86130.000000	43.000000	40070.597111	2149.677847	0.212426	-366.419504
867.880640	300.293422	86130.000000	43.000000	40183.299283	2099.242626	0.213013	-367.460566
868.271662	300.290428	86130.000000	43.000000	39717.114963	2108.778032	0.210548	-366.727603
868.663684	300.306393	86130.000000	43.000000	39805.569239	2116.145062	0.211015	-367.249758
869.055707	300.288433	86130.000000	43.000000	39868.807004	2160.510645	0.211361	-367.921091
869.448730	300.295417	86130.000000	43.000000	40281.516849	2147.364321	0.213537	-367.132995
869.839752	300.282446	86130.000000	43.000000	40158.652782	2172.323279	0.212890	-367.434615
870.232774	300.285439	86130.000000	43.000000	40390.492536	2132.403430	0.214111	-365.686541
870.625797	300.290428	86130.000000	43.000000	40023.674591	2166.598410	0.212168	-366.863822
871.016819	300.303400	86130.000000	43.000000	40335.397374	2138.128299	0.213824	-365.984913
871.409842	300.301404	86130.000000	43.000000	40070.644734	2177.594571	0.212429	-366.348147
871.800864	300.262490	86130.000000	43.000000	40431.303361	2147.037680	0.214340	-365.365466
872.191886	300.277457	86130.000000	43.000000	40164.842552	2145.985247	0.212902	-364.382785
872.584909	300.269475	86130.000000	43.000000	40149.519936	2141.702963	0.212830	-366.685445
872.976931	300.262490	86130.000000	43.000000	40114.883975	2125.099782	0.212642	-365.524387
873.366953	300.254508	86130.000000	43.000000	39963.877586	2161.054989	0.211837	-367.123267
873.758976	300.288433	86130.000000	43.000000	40296.818356	2133.809717	0.213596	-366.464910
874.152998	300.272468	86130.000000	43.000000	40036.272747	2117.034174	0.212237	-367.447590
874.543021	300.288433	86130.000000	43.000000	39888.078447	2154.631541	0.211441	-367.441110
874.935043	300.254508	86130.000000	43.000000	40227.541698	2140.587019	0.213251	-366.374097
875.326066	300.259497	86130.000000	43.000000	40109.255038	2139.897482	0.212602	-368.054062
875.721088	300.243532	86130.000000	43.000000	40102.743119	2133.900441	0.212571	-366.062750
876.113111	300.251514	86130.000000	43.000000	40051.243382	2161.154798	0.212287	-367.402184
876.504133	300.243532	86130.000000	43.000000	40298.963657	2121.252990	0.213606	-367.246510
876.896155	300.267479	86130.000000	43.000000	39936.073574	2123.521133	0.211677	-365.449798
877.288178	300.262490	86130.000000	43.000000	39947.721634	2115.310375	0.211754	-365.868166
877.679200	300.251514	86130.000000	43.000000	39874.111968	2157.752541	0.211361	-367.275693
878.071223	300.264486	86130.000000	43.000000	40267.864833	2144.188852	0.213441	-367.373001
878.462245	300.262490	86130.000000	43.000000	40139.885924	2157.988414	0.212771	-368.015151
885.120626	300.277457	86130.000000	43.000000	39981.788538	2100.195250	0.211944	-362.096349
885.511648	300.282446	86130.000000	43.000000	39726.656591	2162.107422	0.210589	-362.952539
885.902670	300.295417	86130.000000	43.000000	40293.876727	2148.371370	0.213599	-363.147139
886.294693	300.301404	86130.000000	43.000000	40164.573496	2147.554854	0.212922	-363.448743
886.687716	300.311382	86130.000000	43.000000	40155.426666	2161.835250	0.212877	-363.727660
887.079738	300.277457	86130.000000	43.000000	40282.645236	2126.905263	0.213558	-364.110364
887.470760	300.301404	86130.000000	43.000000	39974.521247	2155.248481	0.211903	-364.175226
887.861783	300.319364	86130.000000	43.000000	40226.252559	2157.190026	0.213253	-362.235800
888.254805	300.306393	86130.000000	43.000000	40236.427993	2110.429235	0.213318	-362.741731
888.645827	300.301404	86130.000000	43.000000	39812.370644	2151.274624	0.211062	-363.231456
889.037850	300.301404	86130.000000	43.000000	40189.117940	2117.133983	0.213056	-361.807705
889.429873	300.293422	86130.000000	43.000000	39874.964290	2142.356201	0.211390	-362.813088
889.822895	300.319364	86130.000000	43.000000	40109.876547	2137.602083	0.212631	-361.418520
890.213917	300.301404	86130.000000	43.000000	40056.821262	2132.476027	0.212366	-361.159028
890.604939	300.285439	86130.000000	43.000000	40015.415561	2146.756422	0.212135	-361.953651
890.996962	300.295417	86130.000000	43.000000	40152.002011	2108.732649	0.212849	-361.506085
891.388984	300.280450	86130.000000	43.000000	39799.268338	2136.967015	0.210985	-362.203369
891.781007	300.298411	86130.000000	43.000000	40064.298072	2203.887220	0.212380	-362.135260
892.173029	300.277457	86130.000000	43.000000	40666.397661	2183.591612	0.215584	-363.150371
892.564052	300.298411	86130.000000	43.000000	40490.742518	2150.394597	0.214639	-361.810937
892.957074	300.277457	86130.000000	43.000000	40180.895172	2170.163988	0.213010	-363.445511
893.350097	300.314375	86130.000000	43.000000	40369.136788	2165.772809	0.213994	-361.642303
893.741119	300.277457	86130.000000	43.000000	40315.669569	2145.141518	0.213735	-363.439015
894.133142	300.295417	86130.000000	43.000000	40141.025064	2130.797568	0.212785	-364.159002
894.525164	300.280450	86130.000000	43.000000	40004.444743	2134.163527	0.212073	-363.396857
894.916186	300.267479	86130.000000	43.000000	40039.508937	2137.592998	0.212249	-362.894173
895.308208	300.280450	86130.000000	43.000000	40074.700840	2207.752182	0.212427	-362.290933
895.700231	300.290428	86130.000000	43.000000	40707.112689	2170.690204	0.215788	-362.157963
896.092253	300.288433	86130.000000	43.000000	40368.515609	2107.997771	0.214000	-364.184953
896.485276	300.298411	86130.000000	43.000000	39796.884322	2119.873917	0.210968	-362.936331
896.876298	300.275461	86130.000000	43.000000	39902.060575	2137.493232	0.211532	-364.496301
897.267321	300.277457	86130.000000	43.000000	40072.535784	2126.097789	0.212421	-363.215248
897.661343	300.290428	86130.000000	43.000000	39966.242874	2147.999389	0.212908	-363.082277
898.052365	300.280450	86130.000000	43.000000	40162.614282	2125.798405	0.212908	-363.455239
898.443388	300.308388	86130.000000	43.000000	39962.755813	2175.026957	0.211842	-362.845519
898.834410	300.288433	86130.000000	43.000000	40402.679228	2131.450807	0.214193	-363.786041
899.228433	300.282446	86130.000000	43.000000	40012.361482	2141.911624	0.212110	-362.297413
899.620455	300.311382	86130.000000	43.000000	40108.836979	2167.823248	0.212618	-362.349315
900.011477	300.290428	86130.000000	43.000000	40335.790420	2188.264049	0.213840	-361.509333
900.402500	300.288433	86130.000000	43.000000	40527.228342	2132.185684	0.214841	-362.034720
900.794522	300.298411	86130.000000	43.000000	40017.528234	2156.328127	0.212138	-363.150371
901.187545	300.277457	86130.000000	43.000000	40236.007595	2140.024504	0.213302	-362.783905
901.579567	300.285439	86130.000000	43.000000	40093.515013	2146.175780	0.212533	-363.079030
901.970590	300.280450	86130.000000	43.000000	40147.447872	2147.482258	0.212825	-363.591457
902.363612	300.280450	86130.000000	43.000000	40161.458931	2116.480745	0.212896	-362.612009
902.755634	300.295417	86130.000000	43.000000	39876.251550	2139.951908	0.211384	-362.242280
903.147657	300.311382	86130.000000	43.000000	40086.653980	2176.587479	0.212509	-361.538516
903.538679	300.288433	86130.000000	43.000000	40414.665898	2133.764333	0.214258	-363.007673
903.932702	300.290428	86130.000000	43.000000	40032.841860	2148.162709	0.212219	-362.167690
904.323724	300.290428	86130.000000	43.000000	40163.283803	2182.539180	0.212912	-363.192545
910.979105	300.249519	86130.000000	43.000000	39954.365904	2107.090488	0.211789	-362.485518
911.371127	300.259497	86130.000000	43.000000	39799.432881	2162.252614	0.210956	-362.959034
911.762150	300.254508	86130.000000	43.000000	40302.417282	2138.336960	0.213629	-362.475790
912.155172	300.254508	86130.000000	43.000000	40085.229394	2151.274624	0.212475	-361.658511
912.546195	300.254508	86130.000000	43.000000	40202.884316	2152.254503	0.213098	-363.130916
912.937217	300.238543	86130.000000	43.000000	40213.089450	2120.454559	0.213152	-362.339587
913.330239	300.241537	86130.000000	43.000000	39926.116062	2107.353618	0.211621	-362.128780
913.722262	300.249519	86130.000000	43.000000	39804.245725	2160.692093	0.210977	-363.559011
914.113284	300.225572	86130.000000	43.000000	40292.092054	2121.897144	0.213568	-362.543899
914.504306	300.246525	86130.000000	43.000000	39943.772564	2137.402508	0.211706	-362.268230
914.895329	300.251514	86130.000000	43.000000	40079.156186	2154.268645	0.212437	-361.814185
915.288352	300.251514	86130.000000	43.000000	40231.369371	2105.375775	0.213247	-361.561219
915.681374	300.236548	86130.000000	43.000000	39782.351217	2165.881660	0.210867	-363.202273
916.072396	300.238543	86130.000000	43.000000	40343.319051	2207.216924	0.213831	-360.896335
916.463418	300.233554	86130.000000	43.000000	40714.836044	2090.768738	0.215801	-361.668239
916.856441	300.249519	86130.000000	43.000000	39652.943365	2154.014600	0.210170	-362.972010
917.249464	300.251514	86130.000000	43.000000	40230.700228	2164.820185	0.213242	-362.955787
917.640486	300.230561	86130.000000	43.000000	40328.485692	2158.995507	0.213762	-362.430384
918.032508	300.243532	86130.000000	43.000000	40281.774536	2153.198041	0.213501	-361.107142
918.424531	300.230561	86130.000000	43.000000	40223.528980	2179.345583	0.213200	-362.222824
918.815553	300.246525	86130.000000	43.000000	40466.610374	2125.934469	0.214480	-362.871470
919.207575	300.254508	86130.000000	43.000000	39974.363080	2169.338387	0.211882	-361.833640
919.599598	300.241537	86130.000000	43.000000	40367.590786	2134.589978	0.213971	-362.067151
919.991621	300.238543	86130.000000	43.000000	40054.748440	2138.881347	0.212305	-361.671486
920.385643	300.256503	86130.000000	43.000000	40094.745737	2154.032728	0.212515	-361.742843
920.777665	300.254508	86130.000000	43.000000	40227.505803	2124.056435	0.213230	-362.109324
921.168688	300.241537	86130.000000	43.000000	39953.924354	2169.719410	0.211779	-362.534172
921.560710	300.275461	86130.000000	43.000000	40375.917271	2217.904529	0.214007	-362.972010
921.952733	300.243532	86130.000000	43.000000	40800.560750	2174.310208	0.216280	-362.757955
922.344755	300.280450	86130.000000	43.000000	40417.096027	2144.669728	0.214226	-362.842271
922.735777	300.251514	86130.000000	43.000000	40135.070448	2107.099574	0.212756	-363.075782
923.127800	300.256503	86130.000000	43.000000	39799.376085	2125.780234	0.210957	-363.205505
923.520822	300.251514	86130.000000	43.000000	39970.001394	2136.758311	0.211865	-363.289837
923.911845	300.277457	86130.000000	43.000000	40072.429472	2149.859295	0.212405	-362.161211
924.302867	300.267479	86130.000000	43.000000	40182.937900	2172.305151	0.213007	-363.805497
924.693889	300.275461	86130.000000	43.000000	40392.034268	2133.564758	0.214109	-363.325516
925.084912	300.280450	86130.000000	43.000000	40035.436363	2120.717689	0.212224	-362.939564
925.475934	300.267479	86130.000000	43.000000	39915.483780	2143.426762	0.211592	-363.315772
925.868957	300.277457	86130.000000	43.000000	40128.313258	2118.739845	0.212711	-363.442263
926.260979	300.264486	86130.000000	43.000000	39898.686674	2168.621637	0.211501	-363.160114
926.654001	300.288433	86130.000000	43.000000	40358.945256	2133.972994	0.213932	-363.283342
927.045024	300.288433	86130.000000	43.000000	40034.960811	2147.146574	0.212230	-362.109324
927.437046	300.290428	86130.000000	43.000000	40154.520075	2132.212897	0.212864	-363.740635
927.829069	300.282446	86130.000000	43.000000	40018.582381	2169.410940	0.212145	-363.403352
928.221091	300.303400	86130.000000	43.000000	40360.503138	2172.423088	0.213952	-363.143891
928.613113	300.264486	86130.000000	43.000000	40380.840484	2149.051821	0.214074	-362.372018
929.005136	300.306393	86130.000000	43.000000	40179.945992	2115.782123	0.212983	-362.294181
929.396158	300.308388	86130.000000	43.000000	39861.230477	2174.455357	0.211321	-361.995809
929.788181	300.311382	86130.000000	43.000000	40396.688472	2156.074082	0.214161	-362.008785
930.180203	300.298411	86130.000000	43.000000	40228.509941	2160.810030	0.213271	-363.260639
936.836584	300.262490	86130.000000	43.000000	40328.027343	2153.887578	0.213771	-362.277958
937.227606	300.264486	86130.000000	43.000000	40224.574419	2142.800736	0.213218	-364.116844
937.618629	300.293422	86130.000000	43.000000	40124.211112	2143.535613	0.212688	-363.763338
938.013651	300.262490	86130.000000	43.000000	40121.293072	2156.491447	0.212691	-362.972010
938.404674	300.288433	86130.000000	43.000000	40248.949796	2161.780824	0.213348	-363.617392
938.795696	300.267479	86130.000000	43.000000	40289.301240	2143.426762	0.213578	-363.831447
939.186718	300.272468	86130.000000	43.000000	40128.740365	2151.719201	0.212714	-362.900653
939.580741	300.308388	86130.000000	43.000000	40202.127775	2185.696478	0.213106	-362.566602
939.972763	300.272468	86130.000000	43.000000	40498.970913	2160.174962	0.214703	-362.440127
940.364786	300.282446	86130.000000	43.000000	40278.795018	2185.905139	0.213512	-363.584961
940.756808	300.290428	86130.000000	43.000000	40510.163626	2148.507477	0.214745	-363.075782
941.150830	300.285439	86130.000000	43.000000	40167.041750	2172.586409	0.212932	-363.546051
941.541853	300.301404	86130.000000	43.000000	40388.379862	2101.138831	0.214102	-363.189297
941.932875	300.285439	86130.000000	43.000000	39728.406655	2147.137489	0.210613	-363.876854
942.324898	300.295417	86130.000000	43.000000	40156.931254	2166.008682	0.212875	-363.909284
942.716920	300.282446	86130.000000	43.000000	40325.761116	2134.227039	0.213776	-363.575234
943.107943	300.308388	86130.000000	43.000000	40039.426323	2192.337672	0.212250	-363.889829
943.499965	300.306393	86130.000000	43.000000	40560.139041	2175.653026	0.215027	-364.304949
943.890987	300.311382	86130.000000	43.000000	40410.048941	2147.382448	0.214230	-363.565506
944.285010	300.308388	86130.000000	43.000000	40150.404405	2138.209981	0.212857	-363.630368
944.675032	300.295417	86130.000000	43.000000	40067.553201	2150.067956	0.212416	-363.510372
945.068055	300.290428	86130.000000	43.000000	40180.065862	2163.477410	0.213004	-364.596841
945.459077	300.288433	86130.000000	43.000000	40304.830193	2117.487794	0.213662	-364.227112
945.852099	300.306393	86130.000000	43.000000	39884.188217	2149.859295	0.211431	-364.103869
946.244122	300.301404	86130.000000	43.000000	40175.082053	2147.427832	0.212985	-363.902789
946.637144	300.280450	86130.000000	43.000000	40154.331388	2167.532906	0.212871	-363.883334
947.029167	300.290428	86130.000000	43.000000	40344.341569	2167.070201	0.213865	-364.090893
947.420189	300.269475	86130.000000	43.000000	40337.055130	2156.237403	0.213833	-364.496301
947.812212	300.269475	86130.000000	43.000000	40245.536217	2132.457856	0.213334	-364.567642
948.202234	300.282446	86130.000000	43.000000	40028.122541	2144.070915	0.212182	-365.193585
948.596256	300.262490	86130.000000	43.000000	40130.865858	2124.510055	0.212735	-364.580618
948.988279	300.267479	86130.000000	43.000000	39957.435810	2140.205952	0.211802	-364.515756
949.379301	300.249519	86130.000000	43.000000	40099.752516	2145.958034	0.212560	-364.314676
949.771324	300.259497	86130.000000	43.000000	40158.039124	2141.612239	0.212857	-364.723316
950.163346	300.251514	86130.000000	43.000000	40115.411979	2122.559424	0.212638	-363.682254
950.556368	300.251514	86130.000000	43.000000	39942.303660	2173.802119	0.211715	-364.677910
950.946391	300.264486	86130.000000	43.000000	40411.434700	2118.676334	0.214202	-364.165498
951.338413	300.262490	86130.000000	43.000000	39902.755528	2127.268159	0.211514	-365.070342
951.731436	300.269475	86130.000000	43.000000	39983.181880	2129.363939	0.211939	-363.760091
952.122458	300.254508	86130.000000	43.000000	39999.054037	2141.748303	0.212028	-364.648727
952.513480	300.277457	86130.000000	43.000000	40118.197817	2147.790728	0.212649	-364.236839
952.905503	300.259497	86130.000000	43.000000	40165.677854	2168.585339	0.212916	-363.737387
953.298525	300.243532	86130.000000	43.000000	40360.592603	2163.695156	0.213937	-363.795769
953.690548	300.241537	86130.000000	43.000000	40321.343057	2122.740872	0.213719	-364.564410
954.082570	300.254508	86130.000000	43.000000	39947.866319	2175.453408	0.211738	-364.146027
954.473592	300.267479	86130.000000	43.000000	40424.936804	2132.557665	0.214275	-363.730908
954.868615	300.269475	86130.000000	43.000000	40028.948390	2223.538674	0.212185	-363.578482
955.258637	300.269475	86130.000000	43.000000	40853.401056	2163.214323	0.216556	-365.015208
955.649660	300.262490	86130.000000	43.000000	40309.520541	2157.943074	0.213673	-364.120092
956.041682	300.259497	86130.000000	43.000000	40263.003143	2144.297746	0.213422	-364.567642
962.699063	300.249519	86130.000000	43.000000	40468.270095	2131.151422	0.214491	-363.617392
963.092085	300.243532	86130.000000	43.000000	40021.731403	2137.084952	0.212135	-362.855247
963.483108	300.254508	86130.000000	43.000000	40077.471085	2134.744213	0.212426	-363.990353
963.876130	300.241537	86130.000000	43.000000	40053.468284	2188.472710	0.212306	-365.037911
964.267153	300.233554	86130.000000	43.000000	40547.968426	2177.912127	0.214919	-364.126572
964.659175	300.264486	86130.000000	43.000000	40454.060715	2156.554958	0.214416	-364.382785
965.050198	300.246525	86130.000000	43.000000	40249.950469	2149.587123	0.213354	-364.862782
965.443220	300.243532	86130.000000	43.000000	40192.589634	2179.454478	0.213038	-365.417352
965.834242	300.233554	86130.000000	43.000000	40465.867731	2150.875430	0.214485	-365.657358
966.226265	300.249519	86130.000000	43.000000	40209.189985	2176.678203	0.213118	-364.256295
966.617287	300.236548	86130.000000	43.000000	40437.703095	2164.257671	0.214340	-364.817376
967.011310	300.236548	86130.000000	43.000000	40329.511640	2187.320511	0.213758	-364.139547
967.402332	300.249519	86130.000000	43.000000	40538.275695	2151.056877	0.214864	-364.784945
967.793355	300.230561	86130.000000	43.000000	40204.893735	2155.738399	0.213106	-363.698477
968.185377	300.241537	86130.000000	43.000000	40252.821840	2129.908326	0.213347	-364.421696
968.577399	300.264486	86130.000000	43.000000	40013.493054	2170.898865	0.212086	-365.005480
968.969422	300.238543	86130.000000	43.000000	40380.938213	2134.208911	0.214049	-363.886581
969.361444	300.251514	86130.000000	43.000000	40053.437059	2122.096719	0.212296	-364.418464
969.754467	300.267479	86130.000000	43.000000	39938.472841	2210.337924	0.211695	-363.153619
970.146489	300.249519	86130.000000	43.000000	40734.973044	2166.271812	0.215927	-363.523348
970.538511	300.243532	86130.000000	43.000000	40342.396890	2173.185178	0.213834	-364.103869
970.929534	300.246525	86130.000000	43.000000	40407.690762	2143.127377	0.214177	-363.860630
971.322556	300.225572	86130.000000	43.000000	40132.458297	2161.481439	0.212720	-364.613048
971.715579	300.249519	86130.000000	43.000000	40307.453713	2174.845509	0.213634	-365.044391
972.106601	300.220583	86130.000000	43.000000	40421.548886	2180.370803	0.214254	-364.418464
972.497623	300.223576	86130.000000	43.000000	40480.546469	2151.283709	0.214548	-364.791425
972.890646	300.233554	86130.000000	43.000000	40215.157165	2168.921022	0.213143	-364.911420
973.282669	300.230561	86130.000000	43.000000	40372.763244	2164.684078	0.213985	-365.196817
973.673691	300.230561	86130.000000	43.000000	40335.430817	2147.772600	0.213785	-364.875742
974.065713	300.220583	86130.000000	43.000000	40180.862124	2136.422628	0.212966	-364.791425
974.458735	300.215594	86130.000000	43.000000	40080.136091	2140.142441	0.212426	-364.502781
974.849758	300.230561	86130.000000	43.000000	40115.583286	2180.588549	0.212610	-364.146027
975.241780	300.225572	86130.000000	43.000000	40479.058537	2109.993742	0.214546	-365.670333
975.632803	300.223576	86130.000000	43.000000	39836.228434	2192.809463	0.211136	-365.660590
976.025826	300.217590	86130.000000	43.000000	40593.312632	2147.037680	0.215147	-363.954690
976.418848	300.223576	86130.000000	43.000000	40177.613792	2163.831264	0.212940	-364.236839
976.809870	300.225572	86130.000000	43.000000	40329.161966	2177.313314	0.213747	-364.587113
977.202893	300.210605	86130.000000	43.000000	40451.324118	2159.766682	0.214396	-363.938467
977.594915	300.228565	86130.000000	43.000000	40296.011512	2113.586533	0.213563	-363.893061
977.986938	300.223576	86130.000000	43.000000	39866.845212	2178.538109	0.211300	-364.100621
978.378960	300.217590	86130.000000	43.000000	40462.645691	2146.202993	0.214455	-363.909284
978.769982	300.212601	86130.000000	43.000000	40169.881622	2184.108744	0.212899	-363.870358
979.163005	300.223576	86130.000000	43.000000	40516.481762	2131.695766	0.214733	-363.766586
979.554027	300.212601	86130.000000	43.000000	40034.883304	2166.344365	0.212188	-363.351451
979.946050	300.238543	86130.000000	43.000000	40354.748830	2163.804008	0.213876	-363.416312
